1059978914	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	030	030	03	1	4.0	10	1	10	-2.55839822024471	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824133000	https://hir.harvard.edu/ztes-revenge-russias-technological-power-vacuum-in-the-wake-of-the-ukraine-war/
1059978915	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	020	020	02	1	3.0	5	1	5	4.26540284360189	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824133000	https://en.interfax.com.ua/news/general/854221.html
1059978916	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	090	090	09	2	-2.0	1	1	1	-5.05050505050505	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	1	Ukraine	UP	UP		49	32	UP	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	20220824133000	https://www.usatoday.com/story/news/nation/2022/08/24/ukraine-russia-invasion-live-updates/7882528001/
1059978917	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	090	090	09	2	-2.0	2	1	2	-5.05050505050505	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Ukraine	UP	UP		49	32	UP	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824133000	https://www.usatoday.com/story/news/nation/2022/08/24/ukraine-russia-invasion-live-updates/7882528001/
1059978918	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								1	090	090	09	2	-2.0	7	1	7	-5.05050505050505	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824133000	https://www.usatoday.com/story/news/nation/2022/08/24/ukraine-russia-invasion-live-updates/7882528001/
1059978919	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								USAAGR	UNITED STATES	USA					AGR			0	020	020	02	1	3.0	1	1	1	1.48911798396334	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824133000	https://www.prnewswire.com/news-releases/glass-house-brands-forms-genetics-and-nursery-partnership-with-seed-junky-301611633.html
1059978920	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								USAEDU	MARYLAND	USA					EDU			1	043	043	04	1	2.8	2	1	2	0	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824133000	https://wtop.com/maryland/2022/08/schools-open-in-st-marys-county/
1059978921	20220824	202208	2022	2022.6411	USA	ARIZONA	USA								USAEDU	UNITED STATES	USA					EDU			0	051	051	05	1	3.4	4	1	4	1.5576323987539	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824133000	https://www.azcentral.com/story/news/politics/arizona-education/2022/08/24/gaggle-reports-what-school-vouchers-mean-arizona/7880905001/
1059978922	20220824	202208	2022	2022.6411	USA	WISCONSIN	USA								USAEDU	WISCONSIN	USA					EDU			0	129	129	12	3	-5.0	10	1	10	-3.10734463276836	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220824133000	https://www.kenoshanews.com/news/local/guest-commentary-teaching-the-truth-in-american-classrooms-what-we-can-learn-from-germany/article_05a0af42-2243-11ed-b84c-f7e9562539c2.html
1059978923	20220824	202208	2022	2022.6411	USA	WISCONSIN	USA								USAEDU	WISCONSIN	USA					EDU			0	172	172	17	4	-5.0	10	1	10	-3.10734463276836	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220824133000	https://www.kenoshanews.com/news/local/guest-commentary-teaching-the-truth-in-american-classrooms-what-we-can-learn-from-germany/article_05a0af42-2243-11ed-b84c-f7e9562539c2.html
1059978924	20220824	202208	2022	2022.6411	USA	UNITED STATES	USA								USAMED	WALL STREET JOURNAL	USA					MED			1	128	128	12	3	-5.0	2	1	2	-6.93069306930693	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220824133000	https://www.1490wosh.com/news/paul-newmans-daughters-sue-family-foundation/
1059978925	20220824	202208	2022	2022.6411	USA	SOUTH DAKOTA	USA								USAMEDELIBUS	TED TURNER	USA					MED	ELI	BUS	1	043	043	04	1	2.8	20	2	20	1.51515151515152	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220824133000	https://b1027.com/feds-own-more-minnesota-land-than-south-dakota-land/
1059978926	20220824	202208	2022	2022.6411	USACOP	UNITED STATES	USA					COP													1	173	173	17	4	-5.0	4	1	4	-9.97732426303859	3	Burlington, Iowa, United States	US	USIA	IA057	40.8075	-91.1129	454995	0								3	Burlington, Iowa, United States	US	USIA	IA057	40.8075	-91.1129	454995	20220824133000	https://www.desmoinesregister.com/story/news/crime-and-courts/2022/08/24/five-iowans-prison-over-362-pounds-meth-discovered-arizona/7873275001/
1059978927	20220824	202208	2022	2022.6411	USACVL	UNITED STATES	USA					CVL			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	8	1	8	-1.5748031496063	3	University Of Chicago, Illinois, United States	US	USIL	IL031	41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	3	University Of Chicago, Illinois, United States	US	USIL		41.7898	-87.5998	420158	20220824133000	https://www.fox32chicago.com/news/teen-among-2-shot-in-woodlawn
1059978928	20220824	202208	2022	2022.6411	USAEDU	BOSTON	USA					EDU													1	010	010	01	1	0.0	10	1	10	6.52173913043479	3	Wayne State University, Michigan, United States	US	USMI	MI163	42.3561	-83.0685	1615906	0								3	Wayne State University, Michigan, United States	US	USMI		42.3561	-83.0685	1615906	20220824133000	https://www.prnewswire.com:443/news-releases/sage-growth-partners-announce-key-marketing-promotions-301611171.html
1059978929	20220824	202208	2022	2022.6411	USAEDU	PENNSYLVANIA	USA					EDU													1	010	010	01	1	0.0	3	1	3	-0.54858934169279	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824133000	https://www.adirondackexplorer.org/stories/did-a-hunter-kill-a-wolf-in-new-york
1059978930	20220824	202208	2022	2022.6411	USAEDU	MARYLAND	USA					EDU													1	042	042	04	1	1.9	6	1	6	0	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824133000	https://wtop.com/maryland/2022/08/schools-open-in-st-marys-county/
1059978931	20220824	202208	2022	2022.6411	USAEDU	MARYLAND	USA					EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	2	1	2	0	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824133000	https://wtop.com/maryland/2022/08/schools-open-in-st-marys-county/
1059978932	20220824	202208	2022	2022.6411	USAEDU	ARIZONA	USA					EDU			USA	ARIZONA	USA								0	051	051	05	1	3.4	6	1	6	1.5576323987539	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824133000	https://www.azcentral.com/story/news/politics/arizona-education/2022/08/24/gaggle-reports-what-school-vouchers-mean-arizona/7880905001/
1059978933	20220824	202208	2022	2022.6411	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	2.33333333333334	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824133000	https://www.telegraphindia.com/entertainment/rrr-only-film-in-english-and-non-english-categories-to-trend-on-netflix-for-14-consecutive-weeks/cid/1882166
1059978934	20220824	202208	2022	2022.6411	USAGOV	UNITED STATES	USA					GOV													1	141	141	14	3	-6.5	1	1	1	1.02739726027397	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824133000	https://www.desmoinesregister.com/story/news/politics/2022/08/24/sarah-huckabee-sanders-iowa-senator-joni-ernst-2022-roast-ride/7879917001/
1059978935	20220824	202208	2022	2022.6411	USAGOV	THE WHITE HOUSE	USA					GOV			CRM	CRIMINAL						CRM			1	090	090	09	2	-2.0	1	1	1	-1.98019801980198	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824133000	https://www.theepochtimes.com/biden-allegedly-implicated-in-trump-raid-calls-to-investigate-fauci-grow-despite-resignation_4684818.html
1059978936	20220824	202208	2022	2022.6411	USAGOV	JOE BIDEN	USA					GOV			EDU	STUDENT						EDU			1	014	014	01	1	0.0	20	1	10	-3.44036697247707	0								0								0								20220824133000	https://www.marketwatch.com/articles/student-loan-debt-biden-nelnet-navient-51661346637
1059978937	20220824	202208	2022	2022.6411	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	141	141	14	3	-6.5	1	1	1	1.02739726027397	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824133000	https://www.desmoinesregister.com/story/news/politics/2022/08/24/sarah-huckabee-sanders-iowa-senator-joni-ernst-2022-roast-ride/7879917001/
1059978938	20220824	202208	2022	2022.6411	USAHLH	UNITED STATES	USA					HLH													0	110	110	11	3	-2.0	8	1	8	-0.18050541516246	3	North Lake, Florida, United States	US	USFL	FL011	26.182	-80.1611	287830	0								3	North Lake, Florida, United States	US	USFL		26.182	-80.1611	287830	20220824133000	https://www.dailycommercial.com/story/news/politics/elections/2022/08/23/lake-county-election-results-who-won-tuesdays-vote/7879918001/
1059978939	20220824	202208	2022	2022.6411	USAJUD	THE US	USA					JUD			USA	WEST VIRGINIA	USA								0	090	090	09	2	-2.0	7	1	7	-9.07504363001746	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20220824133000	https://www.mirror.co.uk/news/world-news/notorious-mob-boss-killed-vengeful-27820446
1059978940	20220824	202208	2022	2022.6411	USALEG	PENNSYLVANIA	USA					LEG			BUS	BUSINESS						BUS			1	010	010	01	1	0.0	1	1	1	-2.62295081967213	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824133000	https://www.nbcnews.com/meet-the-press/meetthepressblog/midterm-elections-roundup-primary-results-florida-new-york-oklahoma-rcna44561
1059978941	20220824	202208	2022	2022.6411	USALEG	PENNSYLVANIA	USA					LEG			BUS	BUSINESS						BUS			0	010	010	01	1	0.0	1	1	1	-2.19638242894057	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824133000	https://www.nbcnews.com/meet-the-press/first-read/ny-special-election-results-provide-latest-signs-2022-environment-chan-rcna44566
1059978942	20220824	202208	2022	2022.6411	USALEG	UNITED STATES	USA					LEG			BUS	BUSINESS						BUS			1	013	013	01	1	0.4	2	1	2	-2.62295081967213	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824133000	https://www.nbcnews.com/meet-the-press/meetthepressblog/midterm-elections-roundup-primary-results-florida-new-york-oklahoma-rcna44561
1059978943	20220824	202208	2022	2022.6411	USALEG	UNITED STATES	USA					LEG			BUS	BUSINESS						BUS			0	013	013	01	1	0.4	2	1	2	-2.19638242894057	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824133000	https://www.nbcnews.com/meet-the-press/first-read/ny-special-election-results-provide-latest-signs-2022-environment-chan-rcna44566
1059978944	20220824	202208	2022	2022.6411	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-0.60422960725076	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220824133000	https://www.newsminer.com/news/alaska_news/governor-says-u-s-government-is-holding-up-critical-mineral-development/article_139ea240-2313-11ed-9d42-afa1a66d5c4a.html
1059978945	20220824	202208	2022	2022.6411	USALEG	UNITED STATES	USA					LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	-1.07238605898124	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220824133000	https://www.wallowa.com/opinion/columnists/other-views-making-the-people-s-house-safe/article_48cc2d39-0bc4-5285-ac06-482cdc1fc5c9.html
1059978946	20220824	202208	2022	2022.6411	USAMED	ASSOCIATED PRESS	USA					MED													0	070	070	07	2	7.0	6	1	6	-2.7027027027027	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824133000	https://www.myplainview.com/news/article/Israel-s-premier-urges-West-to-reject-Iran-17394664.php
1059978947	20220824	202208	2022	2022.6411	USAMED	REUTERS	USA					MED			BUS	BANK						BUS			1	010	010	01	1	0.0	10	1	10	-10.6382978723404	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824133000	https://www.forexlive.com/news/china-fx-regulator-informally-warns-several-banks-against-shorting-yuan-20220824/
1059978948	20220824	202208	2022	2022.6411	USAMED	REUTERS	USA					MED			BUS	BANK						BUS			1	130	130	13	3	-4.4	10	1	10	-10.6382978723404	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824133000	https://www.forexlive.com/news/china-fx-regulator-informally-warns-several-banks-against-shorting-yuan-20220824/
1059978949	20220824	202208	2022	2022.6411	USAMED	ASSOCIATED PRESS	USA					MED			IRN	IRAN	IRN								0	070	070	07	2	7.0	2	1	2	-2.7027027027027	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824133000	https://www.myplainview.com/news/article/Israel-s-premier-urges-West-to-reject-Iran-17394664.php
1059978950	20220824	202208	2022	2022.6411	USAMED	ASSOCIATED PRESS	USA					MED			IRNMED	IRAN	IRN					MED			0	070	070	07	2	7.0	2	1	2	-2.7027027027027	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824133000	https://www.myplainview.com/news/article/Israel-s-premier-urges-West-to-reject-Iran-17394664.php
1059978951	20220824	202208	2022	2022.6411	USAMED	THE ASSOCIATED PRESS	USA					MED			USA	NEW ORLEANS	USA								1	190	190	19	4	-10.0	10	1	10	-0.20491803278689	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824133000	https://www.wdsu.com/article/law-restricting-airbnbs-new-orleans-struck-down-court/40972192
1059978952	20220824	202208	2022	2022.6411	USAMEDELIBUS	TED TURNER	USA					MED	ELI	BUS	USA	SOUTH DAKOTA	USA								1	042	042	04	1	1.9	20	2	20	1.51515151515152	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220824133000	https://b1027.com/feds-own-more-minnesota-land-than-south-dakota-land/
1059978953	20220824	202208	2022	2022.6411	USAMIL	IOWA	USA					MIL			CVL	ENGINEER						CVL			0	020	020	02	1	3.0	6	1	6	-1.90597204574333	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824133000	https://www.forbes.com/sites/craighooper/2022/08/24/new-contract-resolves-labor-standoff-at-iowa-army-ammunition-plant/
1059978954	20220824	202208	2022	2022.6411	USAREF	NORTH DAKOTA	USA					REF			UKR	UKRAINE	UKR								1	042	042	04	1	1.9	5	1	5	-8.29875518672199	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	1	Ukraine	UP	UP		49	32	UP	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220824133000	https://www.news-journal.com/where-refugees-in-north-dakota-are-arriving-from/collection_ca1c5e59-4c97-535c-8e30-e7e87ff996f2.html
1059978955	20220824	202208	2022	2022.6411	ZAF	MZANSI	ZAF																		1	010	010	01	1	0.0	10	1	10	1.10375275938189	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20220824133000	https://themediaonline.co.za/2022/08/news24-and-food-lovers-market-set-off-on-road-trip-to-feed-mzansi/
1059978956	20220824	202208	2022	2022.6411	ZAF	MZANSI	ZAF																		1	043	043	04	1	2.8	10	1	10	1.10375275938189	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20220824133000	https://themediaonline.co.za/2022/08/news24-and-food-lovers-market-set-off-on-road-trip-to-feed-mzansi/
1059978957	20220824	202208	2022	2022.6411	ZAF	MZANSI	ZAF								AFR	AFRICA	AFR								1	036	036	03	1	4.0	2	1	2	1.10375275938189	4	Durbanville, Western Cape, South Africa	SF	SF11	77317	-33.8416	18.6518	-1224931	4	Durbanville, Western Cape, South Africa	SF	SF11	77317	-33.8416	18.6518	-1224931	4	Durbanville, Western Cape, South Africa	SF	SF11	77317	-33.8416	18.6518	-1224931	20220824133000	https://themediaonline.co.za/2022/08/news24-and-food-lovers-market-set-off-on-road-trip-to-feed-mzansi/
